company_name,company_slug,company_url,review_count,company_type,company_size,company_address,processed
Caresoft,caresoft,https://congty.review/companies/caresoft,1,product,1-50,141 Luong The Vinh Nam Tu Liem Ha Noi,False
Phu Hung Life,phu-hung-life,https://congty.review/companies/phu-hung-life,2,product,151-300,109 Ton Dat Tien District 7 Ho Chi Minh,False
Dai Phuc Group,dai-phuc-group,https://congty.review/companies/dai-phuc-group,1,product,301-500,617 Điện Biên Phủ Binh Thanh Ho Chi Minh,False
Nokasoft,nokasoft,https://congty.review/companies/nokasoft,1,outsource,11-50,"N04B2 Building, Thanh Thai Str., Cau Giay District, Hanoi",False
Mutosi,mutosi,https://congty.review/companies/mutosi,3,product,51-150,"Km12 Ngọc Hồi, Đường Quang Lai, Số 25TT8, Khu Đấu Giá, Tứ Hiệp, Ngũ Hiệp, Thanh Trì, Hà Nội",False
Pi Software,pi-software,https://congty.review/companies/pi-software,1,outsource,1-50,Others,False
Mage Studio,mage-studio,https://congty.review/companies/mage-studio,1,product,1-50,"District 1, Ho Chi Minh",False
Convert Digital,convert-digital,https://congty.review/companies/convert-digital,4,product,1-50,"Hai Ba Trung, Ha Noi",False
iLogic,ilogic,https://congty.review/companies/ilogic,3,product,1-50,"132- 134, Điện Biên Phủ, Đa Kao District 1 Ho Chi Minh",False
SOLID,solid,https://congty.review/companies/solid,1,product,1-50,Ha Noi,False
Microtec Việt Nam - HCM,microtec-viet-nam-hcm,https://congty.review/companies/microtec-viet-nam-hcm,2,product,151-300,Ho Chi Minh,False
Saitex Đồng Nai,saitex-dong-nai,https://congty.review/companies/saitex-dong-nai,3,product,,"Lô 225 đường 13, Biên Hoà, Đồng Nai",False
Woodsland,woodsland,https://congty.review/companies/woodsland,2,product,,"Other, Ha Noi",False
BIP Vietnam,bip-vietnam,https://congty.review/companies/bip-vietnam,1,product,1-50,87 Trần Thái Tông Cau Giay Ha Noi,False
"Ignition Point Viet Nam Co., Ltd",ignition-point-viet-nam-co-ltd,https://congty.review/companies/ignition-point-viet-nam-co-ltd,1,product,1-50,"Cau Giay, Ha Noi",False
Musashi,musashi,https://congty.review/companies/musashi,1,outsource,1-50,15 Tạ Quang Bửu Hai Ba Trung Ha Noi,False
Vitec,vitec,https://congty.review/companies/vitec,4,product,51-150,Ha Noi,False
Totoro 1988,totoro-1988,https://congty.review/companies/totoro-1988,1,outsource,1-10,90 Xã Đàn,False
CCL Label Việt Nam,ccl-label-viet-nam,https://congty.review/companies/ccl-label-viet-nam,2,product,1-50,"8 VSIP 2, Street 6, Binh Duong",False
Emotiv Technology Vietnam,emotiv-technology-vietnam,https://congty.review/companies/emotiv-technology-vietnam,7,product,51-150,"1 Hapulico Complex, Nguyễn Huy Tưởng Thanh Xuan Ha Noi",False
Vistarsoft Việt Nam,vistarsoft-viet-nam,https://congty.review/companies/vistarsoft-viet-nam,2,outsource,51-150,"Cau Giay, Ha Noi",False
Lotte Cinema Việt Nam,lotte-cinema-viet-nam,https://congty.review/companies/lotte-cinema-viet-nam,3,product,301-500,"469 Nguyễn Hữu Thọ, P.Tân Hưng District 7 Ho Chi Minh",False
ZERGITAS,zergitas,https://congty.review/companies/zergitas,8,product,1-50,30 Phạm Văn Đồng Cau Giay Ha Noi,False
UNISOFT,unisoft,https://congty.review/companies/unisoft,1,outsource,1-50,"Hai Chau, Da Nang",False
DAC Tech Việt Nam,dac-tech-viet-nam,https://congty.review/companies/dac-tech-viet-nam,7,outsource,51-150,344 Mùng 2 tháng 9 Hai Chau Da Nang,False
Army English,army-english,https://congty.review/companies/army-english,2,outsource,151-500,"B1809, dãy B18, đường Violet 2, Khu đô thị Vinhomes Gardenia, P. Cầu Diễn, Q. Nam Từ Liêm, Hà Nội",False
Fiin,fiin,https://congty.review/companies/fiin,2,product,51-150,16 Lý Nam Đế Hoan Kiem Ha Noi,False
F&B IT Solutions Corporation Company,f-b-it-solutions-corporation-company,https://congty.review/companies/f-b-it-solutions-corporation-company,1,outsource,1-50,"Tan Binh, Ho Chi Minh",False
Vạn Minh,van-minh,https://congty.review/companies/van-minh,3,product,1-50,281 Phương Mai Dong Da Ha Noi,False
Game Zoka | Omegatheme,game-zoka--omegatheme,https://congty.review/companies/game-zoka--omegatheme,1,product,1-50,133 Thai Ha Dong Da Ha Noi,False
Công ty TNHH PPO Việt Nam,cong-ty-tnhh-ppo-viet-nam,https://congty.review/companies/cong-ty-tnhh-ppo-viet-nam,4,outsource,51-150,"Bac Tu Liem, Ha Noi",False
Công Ty Cổ Phần Công Nghệ DPL,cong-ty-co-phan-cong-nghe-dpl,https://congty.review/companies/cong-ty-co-phan-cong-nghe-dpl,2,outsource,1-10,Số 128 Hoa Lan - Phường 02 - Quận Phú Nhuận – HCM,False
Tập Đoàn Vệ Sĩ Tài Năng Trẻ Việt Nam,tap-doan-ve-si-tai-nang-tre-viet-nam,https://congty.review/companies/tap-doan-ve-si-tai-nang-tre-viet-nam,1,outsource,1-10,"Số 1, dãy 16A4 Làng Việt Kiều Châu Âu, Mộ Lao, Hà Đông, Hà Nội",False
R-PAC,r-pac,https://congty.review/companies/r-pac,1,product,301-500,,False
Fushan Technology Vietnam,fushan-technology-vietnam,https://congty.review/companies/fushan-technology-vietnam,2,product,151-300,"VSIP Bac Ninh Services, Urban And Industrial Park Ha Noi",False
Autofix Workshop,autofix-workshop,https://congty.review/companies/autofix-workshop,1,outsource,11-50,"352 Võ Văn Kiệt, An Thới, Bình Thủy, TP. Cần Thơ",False
CÔNG TY CP NHỰA THIẾU NIÊN TIỀN PHONG,cong-ty-cp-nhua-thieu-nien-tien-phong,https://congty.review/companies/cong-ty-cp-nhua-thieu-nien-tien-phong,1,product,501-1000,"Ha Noi, Others",False
"Esoft Vietnam., Ltd",esoft-vietnam-ltd,https://congty.review/companies/esoft-vietnam-ltd,2,product,301-500,"Hai Ba Trung, Ha Noi",False
CÔNG TY CỔ PHẦN GKIM VIỆT NAM,cong-ty-co-phan-gkim-viet-nam,https://congty.review/companies/cong-ty-co-phan-gkim-viet-nam,3,product,1-50,"Binh Thanh, Ho Chi Minh",False
Kan-tek,kan-tek,https://congty.review/companies/kan-tek,6,outsource,1-50,601 Dien Bien Phu District 3 Ho Chi Minh,False
OSCO International,osco-international,https://congty.review/companies/osco-international,3,product,51-150,Ha Noi,False
TGA,tga,https://congty.review/companies/tga,1,product,151-300,285 Bach Dang Binh Thanh Ho Chi Minh,False
Linx,linx,https://congty.review/companies/linx,1,product,1-50,58 Trần Thái Tông Cau Giay Ha Noi,False
Adamo Studio,adamo-studio,https://congty.review/companies/adamo-studio,1,product,1-50,Ho Chi Minh,False
Green Global,green-global,https://congty.review/companies/green-global,11,outsource,51-150,31 Trần Phú Hai Chau Da Nang,False
GI Software,gi-software,https://congty.review/companies/gi-software,3,outsource,1-50,Ha Noi,False
Golden Phoenix Media,golden-phoenix-media,https://congty.review/companies/golden-phoenix-media,1,product,51-150,"Nam Tu Liem, Ha Noi",False
IVIVU.COM,ivivu-com,https://congty.review/companies/ivivu-com,3,product,51-150,111 Nguyen Dinh Chieu 3 Ho Chi Minh,False
Công Ty TNHH Đầu Tư Bách Hợp,cong-ty-tnhh-dau-tu-bach-hop,https://congty.review/companies/cong-ty-tnhh-dau-tu-bach-hop,1,product,1-50,167 Nguyễn Ngọc Nại Thanh Xuan Ha Noi,False
N.A.M,n-a-m,https://congty.review/companies/n-a-m,1,outsource,1-50,"Tan Binh, Ho Chi Minh",False
FES,fes,https://congty.review/companies/fes,1,outsource,51-150,"Thanh Xuan, Ha Noi",False
ESBT,esbt,https://congty.review/companies/esbt,1,product,1-50,"Cau Giay, Ha Noi",False
BSD Solutions,bsd-solutions,https://congty.review/companies/bsd-solutions,8,product,1-50,"68 Đường 9A, KDC Trung Sơn ( Qua cầu Nguyễn Văn Cừ ) Ho Chi Minh",False
Orchestra Networks,orchestra-networks,https://congty.review/companies/orchestra-networks,2,product,151-300,48 Le Van Luong Thanh Xuan Ha Noi,False
OneGo | Webbox,onego--webbox,https://congty.review/companies/onego--webbox,1,outsource,1-50,"Dong Da, Ha Noi",False
VIETNAMHOUSING.VN - ISN CORPORATION,vietnamhousing-vn-isn-corporation,https://congty.review/companies/vietnamhousing-vn-isn-corporation,1,product,51-150,"Ha Noi, Ho Chi Minh",False
Scopic Software,scopic-software,https://congty.review/companies/scopic-software,1,outsource,151-300,Ha Noi,False
GE Vietnam,ge-vietnam,https://congty.review/companies/ge-vietnam,1,product,1-50,"Lô 10-N2 Khu Bồ Sơn II, P.Võ Cường, Tp. Bắc Ninh",False
NIPPON STEEL & SUMIKIN METAL PRODUCTS VIETNAM,nippon-steel-sumikin-metal-products-vietnam,https://congty.review/companies/nippon-steel-sumikin-metal-products-vietnam,4,product,151-300,"Technosoft Bldg, No.8 Lane 15, Duy Tan Str., Cau Giay Ha Noi",False
Vinashore,vinashore,https://congty.review/companies/vinashore,2,outsource,1-50,283 Cach Mang Thang Tam District 3 Ho Chi Minh,False
WMC Group,wmc-group,https://congty.review/companies/wmc-group,3,product,1-50,District 1 Ho Chi Minh,False
Blockchain Alliance - Bigcoin Vietnam,blockchain-alliance-bigcoin-vietnam,https://congty.review/companies/blockchain-alliance-bigcoin-vietnam,1,outsource,1-10,"khu biệt thự Ngoại Giao Đoàn, Bắc Từ Liêm, Hà Nội",False
HnamMobile,hnammobile,https://congty.review/companies/hnammobile,1,product,11-50,654 Lê Hồng Phong - Quận 10 - TPHCM,False
GREVO,grevo,https://congty.review/companies/grevo,2,product,51-150,90 Nguyen Dinh Chieu District 1 Ho Chi Minh,False
Tổ Chức Sự Kiện Ngàn Thông Event,to-chuc-su-kien-ngan-thong-event,https://congty.review/companies/to-chuc-su-kien-ngan-thong-event,1,outsource,51-150,"37B Bế Văn Cấm, Quận 7, HCM",False
Strawberry Jam,strawberry-jam,https://congty.review/companies/strawberry-jam,1,product,1-50,445 Doi Can Ba Dinh Ha Noi,False
Edmicro,edmicro,https://congty.review/companies/edmicro,4,product,1-50,"19 Tòa nhà Tây Hà, Tố Hữu Nam Tu Liem Ha Noi",False
TCG Land,tcg-land,https://congty.review/companies/tcg-land,1,product,151-500,"Tầng 9 tòa nhà Thành Công Group, phố Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",False
Chappiebot,chappiebot,https://congty.review/companies/chappiebot,6,product,1-50,172 Hai Bà Trưng District 1 Ho Chi Minh,False
Xây Dựng MAVEN,xay-dung-maven,https://congty.review/companies/xay-dung-maven,1,product,1-50,Ho Chi Minh,False
Redsun ITI Corporation,redsun-iti-corporation,https://congty.review/companies/redsun-iti-corporation,4,product,301-500,Ha Noi,False
Netlink,netlink,https://congty.review/companies/netlink,7,product,51-150,Dương Đình Nghệ Cau Giay Ha Noi,False
GE3F,ge3f,https://congty.review/companies/ge3f,12,outsource,1-50,Binh Thanh Ho Chi Minh,False
Yumeagent Viet Nam Company Limited,yumeagent-viet-nam-company-limited,https://congty.review/companies/yumeagent-viet-nam-company-limited,3,product,51-150,Anh Dang Building District 3 Ho Chi Minh,False
Công ty TNHH Sentora Việt Nam,cong-ty-tnhh-sentora-viet-nam,https://congty.review/companies/cong-ty-tnhh-sentora-viet-nam,5,outsource,1-50,"Others, Ha Noi, Ho Chi Minh",False
Happy Secret - Mỹ Phẩm Top White,happy-secret-my-pham-top-white,https://congty.review/companies/happy-secret-my-pham-top-white,1,product,51-150,"Đường số 79, Tân Quy, Quận 7, Thành phố Hồ Chí Minh",False
Bach Khoa Engineering,bach-khoa-engineering,https://congty.review/companies/bach-khoa-engineering,1,product,1-50,"Binh Thanh, Ho Chi Minh",False
BIP Systems Vietnam,bip-systems-vietnam,https://congty.review/companies/bip-systems-vietnam,2,outsource,1-50,535 Kim Ma Ba Dinh Ha Noi,False
HPT,hpt,https://congty.review/companies/hpt,6,outsource,151-300,03 Nguyễn Lương Bằng District 7 Ho Chi Minh,False
VNPT VinaPhone,vnpt-vinaphone,https://congty.review/companies/vnpt-vinaphone,1,product,51-150,21 Điện Biên Phủ District 1 Ho Chi Minh,False
Aviva Việt Nam,aviva-viet-nam,https://congty.review/companies/aviva-viet-nam,3,product,151-300,512 Kim Mã Ba Dinh Ha Noi,False
YouTech,youtech,https://congty.review/companies/youtech,12,outsource,51-150,Ham Tu Quan Hoan Kiem Ha Noi,False
Jobchat,jobchat,https://congty.review/companies/jobchat,1,product,1-50,"District 3, Ho Chi Minh",False
LOGICWEB,logicweb,https://congty.review/companies/logicweb,6,product,1-50,"Tan Binh, Ho Chi Minh",False
Niometrics,niometrics,https://congty.review/companies/niometrics,1,product,51-150,"District 1, Ho Chi Minh",False
Jetstar Pacific Airlines,jetstar-pacific-airlines,https://congty.review/companies/jetstar-pacific-airlines,1,product,301-500,112 Hong Ha Tan Binh Ho Chi Minh,False
AN PHÚC,an-phuc,https://congty.review/companies/an-phuc,2,product,51-150,"Tầng 6 tòa nhà Olive số 2, ngõ 63 Lê Đức Thọ Nam Tu Liem Ha Noi",False
Willer Vietnam,willer-vietnam,https://congty.review/companies/willer-vietnam,2,outsource,1-50,27 Trần Duy Hưng Cau Giay Ha Noi,False
Tacke Technology Company Limited,tacke-technology-company-limited,https://congty.review/companies/tacke-technology-company-limited,1,product,1-50,"Hai Chau, Da Nang",False
Poka Media,poka-media,https://congty.review/companies/poka-media,3,product,1-50,"Hoang Mai, Ha Noi",False
Identity Vietnam,identity-vietnam,https://congty.review/companies/identity-vietnam,10,product,1-50,Tòa nhà Hoàng Ngọc Cau Giay Ha Noi,False
Timeskip Group,timeskip-group,https://congty.review/companies/timeskip-group,26,product,11-50,"12A ngách 121 ngõ Thịnh Quang, Hà Nội",False
Divine Corp,divine-corp,https://congty.review/companies/divine-corp,2,product,1-50,"Thanh Xuan, Ha Noi",False
Bình Minh Group,binh-minh-group,https://congty.review/companies/binh-minh-group,1,product,51-150,Hoàng Đạo Thúy Cau Giay Ha Noi,False
Toyota Việt Nam,toyota-viet-nam,https://congty.review/companies/toyota-viet-nam,1,product,501-1000,Others,False
Open Techiz,open-techiz,https://congty.review/companies/open-techiz,3,outsource,1-50,"Nam Tu Liem, Ha Noi",False
MStar Corp,mstar-corp,https://congty.review/companies/mstar-corp,2,product,1-50,115 Nguyễn Phi Thanh District 1 Ho Chi Minh,False
KinderWorld International Group,kinderworld-international-group,https://congty.review/companies/kinderworld-international-group,1,product,1-50,"2 2 road, Gamuda Gardens, Km 4.4 Phap Van Hoang Mai Ha Noi",False
ONEPAS,onepas,https://congty.review/companies/onepas,2,product,1-50,25 Lạc Trung Hai Ba Trung Ha Noi,False
NEWONADS,newonads,https://congty.review/companies/newonads,2,product,51-150,142 Võ Văn Tần District 3 Ho Chi Minh,False
FTSHRM,ftshrm,https://congty.review/companies/ftshrm,1,outsource,11-50,"Tầng 6, Toà nhà Việt Đức Complex, 39 Lê Văn Lương, Thanh Xuân, Hà Nội",False
Premielink,premielink,https://congty.review/companies/premielink,1,product,1-50,Tan Binh Ho Chi Minh,False
VietConnect,vietconnect,https://congty.review/companies/vietconnect,2,product,1-50,07 Nam Quoc Cang District 1 Ho Chi Minh,False
Bazooka,bazooka,https://congty.review/companies/bazooka,1,outsource,1-50,Ha Noi,False
Khatech,khatech,https://congty.review/companies/khatech,1,outsource,1-10,"33 Mạc Đĩnh Chi, Nha Trang, Khánh Hòa",False
Nam Viet JSC,nam-viet-jsc,https://congty.review/companies/nam-viet-jsc,2,product,1-50,"262 Tầng 2,Tòa nhà 262 Nguyễn Huy Tưởng Thanh Xuan Ha Noi",False
The Bim Factory,the-bim-factory,https://congty.review/companies/the-bim-factory,1,product,1-50,Ho Chi Minh,False
Mobilefolk,mobilefolk,https://congty.review/companies/mobilefolk,10,product,1-50,Nguyễn Chánh Cau Giay Ha Noi,False
BRG Group,brg-group,https://congty.review/companies/brg-group,6,product,1-50,18 Lý Thường Kiệt Hoan Kiem Ha Noi,False
NERD,nerd,https://congty.review/companies/nerd,1,product,1-50,"Cau Giay, Ha Noi",False
ARON,aron,https://congty.review/companies/aron,1,product,1-50,47 Điện Biên Phủ District 1 Ho Chi Minh,False
BITECCO,bitecco,https://congty.review/companies/bitecco,1,product,1-50,Van Khe Ha Dong Ha Noi,False
Bất Động Sản Tuấn 123,bat-dong-san-tuan-123,https://congty.review/companies/bat-dong-san-tuan-123,1,outsource,151-500,"5 Đào Duy Anh, Phương Liên, Đống Đa",False
Bia Thủ Công - Pasteur Street Brewing Company,bia-thu-cong-pasteur-street-brewing-company,https://congty.review/companies/bia-thu-cong-pasteur-street-brewing-company,3,outsource,151-500,92D Nguyễn Hữu Cảnh Phường 22 Quận Bình Thạnh,False
Tiếp Thị Và Thương Mại Anh Lan,tiep-thi-va-thuong-mai-anh-lan,https://congty.review/companies/tiep-thi-va-thuong-mai-anh-lan,1,outsource,11-50,"Lô 2+3, Ơ 2 Bán Đảo Linh Đàm, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",False
GO CRM,go-crm,https://congty.review/companies/go-crm,2,outsource,1-50,"8 Tôn Thất Thuyết, Mỹ Đình 2 Nam Tu Liem Ha Noi",False
VHT,vht,https://congty.review/companies/vht,35,product,1-50,"Lầu 9,Robot Tower,308C Điện Biên Phủ,Phường 4 District 3 Ho Chi Minh",False
TOYLOGIC VIETNAM COMPANY LIMITED,toylogic-vietnam-company-limited,https://congty.review/companies/toylogic-vietnam-company-limited,4,product,1-50,"Tan Binh, Ho Chi Minh",False
Vinacert,vinacert,https://congty.review/companies/vinacert,2,product,51-150,63 Dien Bien Phu Binh Thanh Ho Chi Minh,False
VIETWASH,vietwash,https://congty.review/companies/vietwash,3,product,1-50,172 Hoa Lan Phu Nhuan Ho Chi Minh,False
Công ty Cổ phần Giải pháp Thời tiết và Nông nghiệp AgriMedia,cong-ty-co-phan-giai-phap-thoi-tiet-va-nong-nghiep-agrimedia,https://congty.review/companies/cong-ty-co-phan-giai-phap-thoi-tiet-va-nong-nghiep-agrimedia,1,product,51-150,"Nam Tu Liem, Ha Noi",False
TOMOCHAIN Việt Nam,tomochain-viet-nam,https://congty.review/companies/tomochain-viet-nam,6,product,1-50,219 Trung Kính Cau Giay Ha Noi,False
Delta Engineering Corporation,delta-engineering-corporation,https://congty.review/companies/delta-engineering-corporation,1,product,1-50,"Tan Binh, Ho Chi Minh",False
MD Online,md-online,https://congty.review/companies/md-online,2,product,1-50,"District 3, Ho Chi Minh",False
YRB Solution,yrb-solution,https://congty.review/companies/yrb-solution,1,outsource,151-300,,False
Trần Hoà,tran-hoa,https://congty.review/companies/tran-hoa,1,outsource,1-10,"Số 53 Đường 11, P. Trường Thọ, Q. Thủ Đức Hồ Chí Minh",False
Credia Agency,credia-agency,https://congty.review/companies/credia-agency,3,outsource,1-10,"206 Đội Cấn, Ba Đình, Hà Nội",False
MOBILE HEALTH VIETNAM,mobile-health-vietnam,https://congty.review/companies/mobile-health-vietnam,2,product,1-50,"Level 22, ICON4 Tower, No. 243A, De La Thanh Str Dong Da Ha Noi",False
Lock&lock VN,lock-lock-vn,https://congty.review/companies/lock-lock-vn,1,product,51-150,77 Hoang Van Thai District 7 Ho Chi Minh,False
Thép VinaOne,thep-vinaone,https://congty.review/companies/thep-vinaone,4,product,501-1000,"222, Điện Biên Phủ, Phường 7, Quận 3, TP.HCM",False
P.A Vietnam,p-a-vietnam,https://congty.review/companies/p-a-vietnam,1,product,1-50,Ho Chi Minh,False
Y Tế Phương Đông,y-te-phuong-dong,https://congty.review/companies/y-te-phuong-dong,2,product,51-150,2 Co Nhue Bac Tu Liem Ha Noi,False
Minet,minet,https://congty.review/companies/minet,1,product,1-50,"Dong Da, Ha Noi",False
Tino Group,tino-group,https://congty.review/companies/tino-group,3,product,51-150,"District 1, Ho Chi Minh",False
T.NET,t-net,https://congty.review/companies/t-net,2,product,1-50,Xuân Đỉnh Bac Tu Liem Ha Noi,False
SUQ,suq,https://congty.review/companies/suq,1,product,1-50,"Thanh Xuan, Ha Noi",False
SHOPSTACK VIETNAM,shopstack-vietnam,https://congty.review/companies/shopstack-vietnam,2,product,1-50,116 Vu Trong Phung Thanh Xuan Ha Noi,False
Advance Vision Technology,advance-vision-technology,https://congty.review/companies/advance-vision-technology,4,outsource,51-150,Perfetto Building Tan Binh Ho Chi Minh,False
D&L,d-l,https://congty.review/companies/d-l,1,outsource,1-50,34 Hoàng Cầu Mới Dong Da Ha Noi,False
VTC Digicom,vtc-digicom,https://congty.review/companies/vtc-digicom,4,product,151-300,23 Lạc Trung Hai Ba Trung Ha Noi,False
Luxstay,luxstay,https://congty.review/companies/luxstay,34,product,1-50,68 Duong Dinh Nghe Cau Giay Ha Noi,False
Công ty TNHH JIA HSIN,cong-ty-tnhh-jia-hsin,https://congty.review/companies/cong-ty-tnhh-jia-hsin,4,product,,Ho Chi Minh,False
VNETGPS,vnetgps,https://congty.review/companies/vnetgps,1,product,1-50,Ha Noi,False
DFT,dft,https://congty.review/companies/dft,9,product,1-50,27 Minh Khai Hai Ba Trung Ha Noi,False
Mua Bán Xe Tải - Đại Lý Xe Tải Isuzu,mua-ban-xe-tai-dai-ly-xe-tai-isuzu,https://congty.review/companies/mua-ban-xe-tai-dai-ly-xe-tai-isuzu,1,product,1-10,"M1, Phường Bình Hưng Hòa,Quận Bình Tân, Hồ Chí Minh. Tp. Hồ Chí Minh (TPHCM)",False
Tam Dong Tam | Ecomedic,tam-dong-tam--ecomedic,https://congty.review/companies/tam-dong-tam--ecomedic,2,product,51-150,"Nam Tu Liem, Ha Noi",False
GameTV Việt Nam,gametv-viet-nam,https://congty.review/companies/gametv-viet-nam,3,product,1-50,275 Nguyễn Trãi Thanh Xuan Ha Noi,False
SAVARTI,savarti,https://congty.review/companies/savarti,1,product,151-300,16 Ngo Thoi Nhiem District 3 Ho Chi Minh,False
iChip,ichip,https://congty.review/companies/ichip,1,product,51-150,43 Trung Kính Cau Giay Ha Noi,False
Reycom Document Solutions / RDS Vietnam,reycom-document-solutions-rds-vietnam,https://congty.review/companies/reycom-document-solutions-rds-vietnam,3,product,151-300,116 Vũ Trọng Phụng Thanh Xuan Ha Noi,False
DFS Vietnam LLC,dfs-vietnam-llc,https://congty.review/companies/dfs-vietnam-llc,2,product,,Ho Chi Minh,False
BSoft,bsoft,https://congty.review/companies/bsoft,1,product,1-50,Tran Dang Ninh Cau Giay Ha Noi,False
TKG VIETNAM,tkg-vietnam,https://congty.review/companies/tkg-vietnam,1,product,1-50,"District 1, Ho Chi Minh",False
Hanoi Software,hanoi-software,https://congty.review/companies/hanoi-software,1,outsource,1-50,"134 Mai Anh Tuấn, Chợ Dừa Dong Da Ha Noi",False
VNIT TECH,vnit-tech,https://congty.review/companies/vnit-tech,1,product,1-50,"Tay Ho, Ha Noi",False
HICAS,hicas,https://congty.review/companies/hicas,13,product,1-50,Duy Tan Cau Giay Ha Noi,False
Ambient Digital Vietnam,ambient-digital-vietnam,https://congty.review/companies/ambient-digital-vietnam,5,product,51-150,36 Bùi Thị Xuân District 1 Ho Chi Minh,False
INFOASIA SOFTWARE,infoasia-software,https://congty.review/companies/infoasia-software,2,outsource,151-300,"800 Nguyen Van Linh, Phu My Hung District 7 Ho Chi Minh",False
Simble Solutions,simble-solutions,https://congty.review/companies/simble-solutions,12,product,1-50,74 Bach Dang Hai Chau Da Nang,False
Điện lực miền Trung,die%CC%A3n-lu%CC%A3c-mie%CC%80n-trung,https://congty.review/companies/die%CC%A3n-lu%CC%A3c-mie%CC%80n-trung,1,product,151-300,Hai Chau Da Nang,False
VJ Soft,vj-soft,https://congty.review/companies/vj-soft,3,outsource,1-50,"Dong Da, Ha Noi",False
Net2E,net2e,https://congty.review/companies/net2e,3,outsource,1-50,Cong Hoa Tan Binh Ho Chi Minh,False
eTop.vn,etop-vn,https://congty.review/companies/etop-vn,1,product,1-50,"District 5, Ho Chi Minh",False
Báo Lao Động,bao-lao-dong,https://congty.review/companies/bao-lao-dong,1,product,51-150,"Cau Giay, Ha Noi",False
Leaf,leaf,https://congty.review/companies/leaf,9,product,1-50,"Thanh Xuan, Ha Noi",False
Tin Học Vinh Nam (VinaCIS Corp),tin-hoc-vinh-nam-vinacis-corp,https://congty.review/companies/tin-hoc-vinh-nam-vinacis-corp,3,product,1-50,"268 Ly Thuong Kiet, HCM District 10 Ho Chi Minh",False
LHV Software,lhv-software,https://congty.review/companies/lhv-software,7,outsource,51-150,76 Cách Mạng Tháng Tám District 3 Ho Chi Minh,False
Replus,replus,https://congty.review/companies/replus,1,outsource,11-50,"72 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",False
Betech Bisync Entertainment Technology,betech-bisync-entertainment-technology,https://congty.review/companies/betech-bisync-entertainment-technology,6,outsource,11-50,"137/30 Nguyễn Cư Trinh, Phường Nguyễn Cư Trinh, Quận 1, TP HCM",False
Công Ty TNHH Giải Pháp Tích Hợp Cad Hài Hòa,cong-ty-tnhh-giai-phap-tich-hop-cad-hai-hoa,https://congty.review/companies/cong-ty-tnhh-giai-phap-tich-hop-cad-hai-hoa,2,product,51-150,"Cau Giay, Ha Noi",False
R1 Concepts,r1-concepts,https://congty.review/companies/r1-concepts,4,product,51-150,"C37 Bắc Hà building, Tố Hữu street Nam Tu Liem Ha Noi",False
VDC in partnership with PYCOGROUP,vdc-in-partnership-with-pycogroup,https://congty.review/companies/vdc-in-partnership-with-pycogroup,1,product,151-300,Ho Chi Minh,False
IUL,iul,https://congty.review/companies/iul,3,product,1-50,131 Phùng Hưng Ha Dong Ha Noi,False
RealEstateDoc,realestatedoc,https://congty.review/companies/realestatedoc,1,product,1-50,"District 5, Ho Chi Minh",False
Law and Co,law-and-co,https://congty.review/companies/law-and-co,1,product,1-50,"Hoan Kiem, Ha Noi",False
TRANSMED,transmed,https://congty.review/companies/transmed,1,product,1-50,"Dong Da, Ha Noi",False
Trần Lê Group,tran-le-group,https://congty.review/companies/tran-le-group,2,product,51-150,111 Tên Lửa Binh Tan Ho Chi Minh,False
Asiana Plaza,asiana-plaza,https://congty.review/companies/asiana-plaza,1,product,301-500,45 Phan Dang Luu Binh Thanh Ho Chi Minh,False
MTD Land - Công Ty Cổ Phần Đầu Tư Và Phát Triển Mộc An,mtd-land-cong-ty-co-phan-dau-tu-va-phat-trien-moc-an,https://congty.review/companies/mtd-land-cong-ty-co-phan-dau-tu-va-phat-trien-moc-an,4,outsource,11-50,"LK 96, Louis 3, Louis City Đại Mỗ, Nam Từ Liêm, Hà Nội",False
Tapi Group,tapi-group,https://congty.review/companies/tapi-group,2,product,1-50,"Phòng 2.3 Tòa A1, Khu VP Vinaconex 1 Cau Giay Ha Noi",False
AKB Software,akb-software,https://congty.review/companies/akb-software,1,outsource,1-50,15 ngõ 64 Lê Trọng Tấn Thanh Xuan Ha Noi,False
BotStar,botstar,https://congty.review/companies/botstar,1,product,1-50,Da Nang,False
Hệ thống HEAD Phát Tiến,he-thong-head-phat-tien,https://congty.review/companies/he-thong-head-phat-tien,1,product,1-50,"District 11, Ho Chi Minh",False
ILIKA Group,ilika-group,https://congty.review/companies/ilika-group,1,product,1-50,"Thanh Xuan, Ha Noi",False
CPM,cpm,https://congty.review/companies/cpm,1,outsource,1-50,District 3 Ho Chi Minh,False
MKO,mko,https://congty.review/companies/mko,5,product,1-50,52 Nguyễn Thị Định Cau Giay Ha Noi,False
Akaari - Công ty CP Linh Nhâm,akaari-cong-ty-cp-linh-nham,https://congty.review/companies/akaari-cong-ty-cp-linh-nham,1,outsource,51-150,P1203-Tầng 12-Tòa nhà HACINCO-Đường Hoàng Đạo Thúy-Quận Thanh Xuân - Hà Nội,False
Marea Asset Prevoir,marea-asset-prevoir,https://congty.review/companies/marea-asset-prevoir,1,product,151-300,"Hoan Kiem, Ha Noi",False
